model,threshold,cost_scenario,round_trip_cost_bps,signal_group,n_signals,coverage,gross_mean_signed_return_bps,net_mean_signed_return_bps,net_median_signed_return_bps,net_positive_share,gross_positive_share,mean_future_return_bps
logit_full,0.5,expensive_taker_like,5.0,up,619,0.5158333333333334,0.4160920168415769,-4.583907983158423,-4.386749100498406,0.012924071082390954,0.691437802907916,0.4160920168415769
logit_full,0.5,very_expensive_round_trip,9.0,up,619,0.5158333333333334,0.4160920168415769,-8.583907983158424,-8.386749100498406,0.0,0.691437802907916,0.4160920168415769
logit_full,0.55,no_cost,0.0,both,1104,0.92,0.2756079396820684,0.2756079396820684,0.5488182276508491,0.657608695652174,0.657608695652174,0.16252606508990888
logit_full,0.55,very_optimistic_passive_like,0.5,both,1104,0.92,0.2756079396820684,-0.22439206031793157,0.04881822765084909,0.5163043478260869,0.657608695652174,0.16252606508990888
logit_full,0.55,optimistic_low_cost,1.0,both,1104,0.92,0.2756079396820684,-0.7243920603179316,-0.4511817723491509,0.3007246376811594,0.657608695652174,0.16252606508990888
logit_full,0.55,moderate_cost,2.0,both,1104,0.92,0.2756079396820684,-1.7243920603179317,-1.451181772349151,0.07608695652173914,0.657608695652174,0.16252606508990888
logit_full,0.55,expensive_taker_like,5.0,both,1104,0.92,0.2756079396820684,-4.724392060317932,-4.451181772349151,0.007246376811594203,0.657608695652174,0.16252606508990888
logit_full,0.55,very_expensive_round_trip,9.0,both,1104,0.92,0.2756079396820684,-8.724392060317934,-8.451181772349152,0.0,0.657608695652174,0.16252606508990888
logit_full,0.55,no_cost,0.0,down,540,0.45,0.11559480513865199,0.11559480513865199,0.4364669776357743,0.6,0.6,-0.11559480513865199
logit_full,0.55,very_optimistic_passive_like,0.5,down,540,0.45,0.11559480513865199,-0.38440519486134805,-0.0635330223642257,0.4777777777777778,0.6,-0.11559480513865199
logit_full,0.55,optimistic_low_cost,1.0,down,540,0.45,0.11559480513865199,-0.8844051948613479,-0.5635330223642256,0.29074074074074074,0.6,-0.11559480513865199
logit_full,0.55,moderate_cost,2.0,down,540,0.45,0.11559480513865199,-1.884405194861348,-1.5635330223642256,0.06111111111111111,0.6,-0.11559480513865199
logit_full,0.55,expensive_taker_like,5.0,down,540,0.45,0.11559480513865199,-4.884405194861348,-4.563533022364226,0.0,0.6,-0.11559480513865199
logit_full,0.55,very_expensive_round_trip,9.0,down,540,0.45,0.11559480513865199,-8.88440519486135,-8.563533022364226,0.0,0.6,-0.11559480513865199
logit_full,0.55,no_cost,0.0,up,564,0.47,0.4288120046704459,0.4288120046704459,0.6295821269697299,0.7127659574468085,0.7127659574468085,0.4288120046704459
logit_full,0.55,very_optimistic_passive_like,0.5,up,564,0.47,0.4288120046704459,-0.07118799532955408,0.12958212696972993,0.5531914893617021,0.7127659574468085,0.4288120046704459
logit_full,0.55,optimistic_low_cost,1.0,up,564,0.47,0.4288120046704459,-0.571187995329554,-0.3704178730302701,0.3102836879432624,0.7127659574468085,0.4288120046704459
logit_full,0.55,moderate_cost,2.0,up,564,0.47,0.4288120046704459,-1.571187995329554,-1.37041787303027,0.09042553191489362,0.7127659574468085,0.4288120046704459
logit_full,0.55,expensive_taker_like,5.0,up,564,0.47,0.4288120046704459,-4.571187995329554,-4.37041787303027,0.014184397163120567,0.7127659574468085,0.4288120046704459
logit_full,0.55,very_expensive_round_trip,9.0,up,564,0.47,0.4288120046704459,-8.571187995329554,-8.37041787303027,0.0,0.7127659574468085,0.4288120046704459
logit_full,0.6,no_cost,0.0,both,991,0.8258333333333333,0.28583930817686926,0.28583930817686926,0.5489719289653028,0.6649848637739657,0.6649848637739657,0.14991435939628403
logit_full,0.6,very_optimistic_passive_like,0.5,both,991,0.8258333333333333,0.28583930817686926,-0.21416069182313077,0.04897192896530278,0.5186680121089808,0.6649848637739657,0.14991435939628403
logit_full,0.6,optimistic_low_cost,1.0,both,991,0.8258333333333333,0.28583930817686926,-0.7141606918231307,-0.4510280710346972,0.3057517658930373,0.6649848637739657,0.14991435939628403
logit_full,0.6,moderate_cost,2.0,both,991,0.8258333333333333,0.28583930817686926,-1.7141606918231307,-1.4510280710346972,0.08173562058526741,0.6649848637739657,0.14991435939628403
logit_full,0.6,expensive_taker_like,5.0,both,991,0.8258333333333333,0.28583930817686926,-4.714160691823131,-4.451028071034697,0.008072653884964682,0.6649848637739657,0.14991435939628403
logit_full,0.6,very_expensive_round_trip,9.0,both,991,0.8258333333333333,0.28583930817686926,-8.71416069182313,-8.451028071034697,0.0,0.6649848637739657,0.14991435939628403
logit_full,0.6,no_cost,0.0,down,480,0.4,0.14031419191829161,0.14031419191829161,0.4686210289123194,0.6083333333333333,0.6083333333333333,-0.14031419191829161
logit_full,0.6,very_optimistic_passive_like,0.5,down,480,0.4,0.14031419191829161,-0.35968580808170836,-0.03137897108768062,0.4875,0.6083333333333333,-0.14031419191829161
logit_full,0.6,optimistic_low_cost,1.0,down,480,0.4,0.14031419191829161,-0.8596858080817084,-0.5313789710876806,0.30625,0.6083333333333333,-0.14031419191829161
