evaluation_method,model,algorithm,feature_set,threshold,role,n_features,run_name,row_in_run,event_time,target_horizon,target_label,signal,predicted_proba_up,future_mid_return_bps,signed_return_bps,is_correct_signal,is_positive_signed_return,cooldown_trade_id
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2219,1782918198380,50,up,down,0.22296760003101299,2.6304436150992316,-2.6304436150992316,False,False,20
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2283,1782918204908,50,down,down,0.33044913207458626,-1.6080900329407122,1.6080900329407122,True,True,21
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2379,1782918214700,50,up,up,0.6776917070634341,4.155520349062858,4.155520349062858,True,True,22
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2447,1782918221636,50,down,down,0.32744103557613474,-2.595851828777196,2.595851828777196,True,True,23
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2526,1782918229694,50,down,up,0.6645176214181207,-0.48560474954939536,-0.48560474954939536,False,False,24
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2667,1782918244078,50,up,up,0.6565722110792487,4.1545109529161905,4.1545109529161905,True,True,25
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2721,1782918249588,50,down,up,0.6602839600133583,-4.1523684825184315,-4.1523684825184315,False,False,26
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2772,1782918254790,50,down,down,0.3480584558269968,-3.8358362583679195,3.8358362583679195,True,True,27
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_195929,2854,1782918263154,50,up,down,0.34885830825652664,2.9497462128857954,-2.9497462128857954,False,False,28
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,138,1782918299980,50,down,down,0.3438294465774129,-4.82074123918097,4.82074123918097,True,True,1
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,190,1782918305286,50,down,down,0.3375985129948464,-2.0263916579665864,2.0263916579665864,True,True,2
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,249,1782918311304,50,up,down,0.33100674489680554,5.5270132773932446,-5.5270132773932446,False,False,3
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,350,1782918321610,50,up,up,0.665357139865367,0.08364428094820298,0.08364428094820298,True,True,4
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,411,1782918327834,50,up,up,0.9900537661242554,3.378211705169498,3.378211705169498,True,True,5
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,471,1782918333954,50,up,up,0.7230772793278505,3.359734831673844,3.359734831673844,True,True,6
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,551,1782918342116,50,down,up,0.6538441247983001,-2.2721975742612255,-2.2721975742612255,False,False,7
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,628,1782918349970,50,down,up,0.6664207576573038,-2.6074507906348465,-2.6074507906348465,False,False,8
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,730,1782918360374,50,up,down,0.3442991326328262,1.5384165179099796,-1.5384165179099796,False,False,9
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,784,1782918365882,50,up,up,0.6770780926823584,2.240553517043331,2.240553517043331,True,True,10
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,836,1782918371186,50,up,up,0.6635072873511543,5.784207275227882,5.784207275227882,True,True,11
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,899,1782918377612,50,up,down,0.2899413286883781,3.073666943129716,-3.073666943129716,False,False,12
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,950,1782918382814,50,up,up,0.6827666125397742,6.144829284786546,6.144829284786546,True,True,13
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1002,1782918388118,50,up,up,0.7369304087621749,1.0012189841135388,1.0012189841135388,True,True,14
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1055,1782918393524,50,down,down,0.34534865139199733,-1.168084916436385,1.168084916436385,True,True,15
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1106,1782918398726,50,up,up,0.6898627509522554,1.0178889816869763,1.0178889816869763,True,True,16
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1190,1782918407296,50,down,up,0.6613774826028302,-1.1177853835375728,-1.1177853835375728,False,False,17
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1241,1782918412498,50,up,up,0.6594299232009856,0.867631907162103,0.867631907162103,True,True,18
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1312,1782918419740,50,down,up,0.6625955204025097,-0.46709600574401655,-0.46709600574401655,False,False,19
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1372,1782918425862,50,up,down,0.31011614171065566,4.789260042634691,-4.789260042634691,False,False,20
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1439,1782918432698,50,up,down,0.31101349440747644,2.5026757775181707,-2.5026757775181707,False,False,21
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1491,1782918438002,50,down,up,0.9990624449761919,-3.2021427672013214,-3.2021427672013214,False,False,22
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1549,1782918443920,50,down,up,0.684823739403035,-6.305806596907937,-6.305806596907937,False,False,23
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1600,1782918449124,50,up,down,0.3490499305263997,0.9848606881179833,-0.9848606881179833,False,False,24
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1670,1782918456264,50,up,down,0.34522678037078675,0.6343064651681551,-0.6343064651681551,False,False,25
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1729,1782918462282,50,down,down,0.3392643071461372,-0.7011036540027771,0.7011036540027771,True,True,26
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1783,1782918467790,50,up,up,0.6526480287873961,0.18362361165813468,0.18362361165813468,True,True,27
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1840,1782918473606,50,up,up,0.6506840847897603,1.4189665749908542,1.4189665749908542,True,True,28
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1905,1782918480236,50,down,down,0.34498254223676156,-6.443454927114178,6.443454927114178,True,True,29
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,1979,1782918487786,50,down,up,0.6887751724819999,-4.5938570942938295,-4.5938570942938295,False,False,30
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2089,1782918499006,50,up,up,0.7122099996763451,0.4178579099245461,0.4178579099245461,True,True,31
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2166,1782918506862,50,down,down,0.32183687189731014,-3.8113100626102625,3.8113100626102625,True,True,32
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2243,1782918514716,50,down,up,0.6907819302076565,-2.1233250601671028,-2.1233250601671028,False,False,33
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2341,1782918524714,50,up,down,0.3414103528285212,0.45159903692360004,-0.45159903692360004,False,False,34
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2402,1782918530936,50,up,down,0.34971946568364587,1.5559892620009563,-1.5559892620009563,False,False,35
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2492,1782918540116,50,up,up,0.6563448564452323,0.3345150075984016,0.3345150075984016,True,True,36
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2543,1782918545320,50,down,down,0.32433250921688833,-3.21123665225298,3.21123665225298,True,True,37
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2601,1782918551236,50,down,down,0.34290098334793945,-0.46852867772062545,0.46852867772062545,True,True,38
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2730,1782918564394,50,down,up,0.6534022701291335,-0.9867516053529979,-0.9867516053529979,False,False,39
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200443,2794,1782918570922,50,down,down,0.34887259750062743,-3.2119457616108793,3.2119457616108793,True,True,40
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,65,1782918604488,50,up,up,0.6730760758197539,0.6187068525131956,0.6187068525131956,True,True,1
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,170,1782918615198,50,down,up,0.669616917995829,-3.210007197437248,-3.210007197437248,False,False,2
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,285,1782918626932,50,down,down,0.34101221531998904,-2.424783629867422,2.424783629867422,True,True,3
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,384,1782918637036,50,up,down,0.32824965143203144,2.359198909749338,-2.359198909749338,False,False,4
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,437,1782918642442,50,up,up,0.8817680198200664,6.49034018248118,6.49034018248118,True,True,5
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,539,1782918652848,50,up,up,0.6681319576726743,3.0250131822051607,3.0250131822051607,True,True,6
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,617,1782918660804,50,down,up,0.6538183091242605,-0.8686624185738623,-0.8686624185738623,False,False,7
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,735,1782918672842,50,down,down,0.3327836520700036,-5.296278320260361,5.296278320260361,True,True,8
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,822,1782918681718,50,down,up,0.6513546101691338,-0.48470464355410137,-0.48470464355410137,False,False,9
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,876,1782918687226,50,up,down,0.34613629284154324,1.989199815120024,-1.989199815120024,False,False,10
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,939,1782918693654,50,up,up,0.6510910032765996,1.1696424319529442,1.1696424319529442,True,True,11
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1076,1782918707632,50,up,up,0.6688707067296243,1.7043475064326685,1.7043475064326685,True,True,12
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1135,1782918713650,50,down,up,0.6581478878320748,-2.7392341001242215,-2.7392341001242215,False,False,13
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1201,1782918720382,50,down,down,0.3257771113439652,-2.105644882990365,2.105644882990365,True,True,14
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1368,1782918737418,50,up,down,0.3236020550850625,2.156954380414522,-2.156954380414522,False,False,15
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1460,1782918746802,50,up,up,0.6603808972534435,1.5042834471157285,1.5042834471157285,True,True,16
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1513,1782918752210,50,up,down,0.33138153017717437,5.163351566592755,-5.163351566592755,False,False,17
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1617,1782918762818,50,down,down,0.34674767967129877,-0.5509260148106598,0.5509260148106598,True,True,18
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1721,1782918773428,50,down,down,0.3265241885186113,-3.606434480184495,3.606434480184495,True,True,19
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1792,1782918780670,50,down,down,0.32527300186941904,-1.119215680378538,1.119215680378538,True,True,20
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1848,1782918786382,50,up,down,0.3351657903520662,0.6679073044857375,-0.6679073044857375,False,False,21
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,1954,1782918797200,50,down,down,0.3396308050629502,-0.050089116887530594,0.050089116887530594,True,True,22
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2028,1782918804748,50,down,up,0.6962472040342926,-0.21706588701153606,-0.21706588701153606,False,False,23
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2141,1782918816276,50,down,up,0.7108164377301779,-0.6842987648403298,-0.6842987648403298,False,False,24
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2208,1782918823110,50,up,down,0.3475740845123438,1.0181761127525668,-1.0181761127525668,False,False,25
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2277,1782918830150,50,down,up,0.6526240977966565,-1.251669936306321,-1.251669936306321,False,False,26
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2368,1782918839434,50,up,down,0.3465060691085863,0.06677422881962158,-0.06677422881962158,False,False,27
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2434,1782918846166,50,down,up,0.6970300570714515,-0.6424987024877815,-0.6424987024877815,False,False,28
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2489,1782918851778,50,down,down,0.3383473579101421,-3.9056534333448134,3.9056534333448134,True,True,29
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2584,1782918861476,50,down,up,0.6885319751574791,-1.3358770659133157,-1.3358770659133157,False,False,30
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2691,1782918872392,50,up,down,0.3448588474367961,0.9020845670870692,-0.9020845670870692,False,False,31
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,reference_baseline,30,20260701_200954,2763,1782918879736,50,up,up,0.6572522165020466,0.6345426658960207,0.6345426658960207,True,True,32
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,11,1782915154832,50,up,up,0.8303988575935364,0.7864404283930426,0.7864404283930426,True,True,1
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,62,1782915160038,50,up,up,0.8471787571907043,0.7361842066733182,0.7361842066733182,True,True,2
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,113,1782915165242,50,down,up,0.7743846774101257,-0.9703532002003357,-0.9703532002003357,False,False,3
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,169,1782915170954,50,up,up,0.8139389753341675,1.9074533740570665,1.9074533740570665,True,True,4
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,220,1782915176156,50,up,up,0.8899966478347778,1.4051534000958377,1.4051534000958377,True,True,5
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,271,1782915181358,50,down,up,0.8776819705963135,-0.4014018961207011,-0.4014018961207011,False,False,6
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,322,1782915186560,50,down,up,0.8299635648727417,-2.6761200607816615,-2.6761200607816615,False,False,7
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,376,1782915192068,50,up,up,0.7747701406478882,0.25095971176503085,0.25095971176503085,True,True,8
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,427,1782915197270,50,up,up,0.8135573863983154,2.158199359063584,2.158199359063584,True,True,9
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,478,1782915202472,50,up,up,0.8272753953933716,5.519783825194136,5.519783825194136,True,True,10
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,529,1782915207674,50,up,up,0.8826260566711426,5.934762747410449,5.934762747410449,True,True,11
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,580,1782915212876,50,up,up,0.838245689868927,1.537110783083051,1.537110783083051,True,True,12
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,634,1782915218384,50,up,up,0.7550968527793884,3.6746866703252223,3.6746866703252223,True,True,13
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,685,1782915223586,50,down,up,0.832700252532959,-0.9099857157290892,-0.9099857157290892,False,False,14
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,736,1782915228788,50,down,up,0.8560890555381775,-0.050095055368348795,-0.050095055368348795,False,False,15
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,787,1782915233990,50,up,up,0.8676666617393494,2.2542887844112514,2.2542887844112514,True,True,16
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,838,1782915239192,50,down,up,0.803582489490509,-2.904872924330837,-2.904872924330837,False,False,17
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,889,1782915244394,50,up,up,0.8171241283416748,4.893254406643788,4.893254406643788,True,True,18
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,940,1782915249596,50,down,up,0.8681979775428772,-3.7054872089758994,-3.7054872089758994,False,False,19
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,993,1782915255004,50,up,up,0.7694883942604065,3.1899551485636835,3.1899551485636835,True,True,20
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1044,1782915260206,50,up,up,0.8305676579475403,8.81549322935049,8.81549322935049,True,True,21
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1095,1782915265408,50,down,up,0.8044970035552979,-2.902668035703604,-2.902668035703604,False,False,22
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1146,1782915270610,50,up,up,0.8216027021408081,0.5673526906280202,0.5673526906280202,True,True,23
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1197,1782915275812,50,up,up,0.8320080637931824,4.438448645396331,4.438448645396331,True,True,24
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1248,1782915281014,50,down,up,0.8702948689460754,-5.9375440416498115,-5.9375440416498115,False,False,25
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1300,1782915286318,50,down,up,0.7805029153823853,-0.300391259614452,-0.300391259614452,False,False,26
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1351,1782915291520,50,up,up,0.8340216279029846,6.809073089890649,6.809073089890649,True,True,27
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1402,1782915296722,50,down,up,0.8554239273071289,-1.1174106759426206,-1.1174106759426206,False,False,28
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1453,1782915301924,50,down,up,0.8943443894386292,-5.73755521771413,-5.73755521771413,False,False,29
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1504,1782915307126,50,down,up,0.824759304523468,-4.505898972738676,-4.505898972738676,False,False,30
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1555,1782915312328,50,up,up,0.8292867541313171,11.937667012553721,11.937667012553721,True,True,31
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1606,1782915317530,50,up,up,0.8322926163673401,0.3669176995257928,0.3669176995257928,True,True,32
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1657,1782915322734,50,up,up,0.835568904876709,3.001943758582648,3.001943758582648,True,True,33
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1708,1782915327936,50,down,up,0.9033238887786865,-12.353057381702115,-12.353057381702115,False,False,34
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1759,1782915333138,50,up,up,0.8386945128440857,0.2002969402137289,0.2002969402137289,True,True,35
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1818,1782915339158,50,up,up,0.7690960168838501,3.58907885039228,3.58907885039228,True,True,36
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1870,1782915344462,50,up,up,0.7665819525718689,0.33374801524210795,0.33374801524210795,True,True,37
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1921,1782915349664,50,down,up,0.8402372598648071,-3.737853020610027,-3.737853020610027,False,False,38
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,1972,1782915354866,50,down,up,0.8264522552490234,-5.224935126504349,-5.224935126504349,False,False,39
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2023,1782915360068,50,down,up,0.8218550682067871,-1.703584625983856,-1.703584625983856,False,False,40
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2074,1782915365270,50,down,up,0.8507598638534546,-0.28397914924926937,-0.28397914924926937,False,False,41
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2125,1782915370474,50,up,up,0.8350670337677002,3.0406130677862464,3.0406130677862464,True,True,42
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2176,1782915375676,50,up,up,0.8568357825279236,1.536545994917926,1.536545994917926,True,True,43
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2227,1782915380878,50,up,up,0.8831621408462524,3.7238816874363145,3.7238816874363145,True,True,44
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2281,1782915386386,50,down,up,0.8156707286834717,-6.727200341201112,-6.727200341201112,False,False,45
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2332,1782915391588,50,up,up,0.7631829380989075,0.38422569751617175,0.38422569751617175,True,True,46
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2383,1782915396790,50,up,up,0.8516269326210022,1.1526328054323187,1.1526328054323187,True,True,47
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2434,1782915401992,50,up,up,0.8936182260513306,3.2069564229741943,3.2069564229741943,True,True,48
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2487,1782915407398,50,up,up,0.8198696374893188,6.0283365214486295,6.0283365214486295,True,True,49
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2538,1782915412600,50,down,up,0.8731984496116638,-1.7356113231947745,-1.7356113231947745,False,False,50
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2590,1782915417904,50,up,up,0.7704551219940186,0.1001551570301018,0.1001551570301018,True,True,51
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2641,1782915423106,50,down,up,0.8998619914054871,-2.2530359659644894,-2.2530359659644894,False,False,52
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2692,1782915428308,50,up,up,0.863461434841156,6.383974804580195,6.383974804580195,True,True,53
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2753,1782915434530,50,down,up,0.8603072166442871,-5.155039050672716,-5.155039050672716,False,False,54
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2804,1782915439732,50,up,up,0.7593547105789185,1.2852515713035473,1.2852515713035473,True,True,55
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191230,2855,1782915444938,50,up,up,0.8299487829208374,3.0875452596590414,3.0875452596590414,True,True,56
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,candidate_b,42,20260701_191745,15,1782915470540,50,up,up,0.8387832045555115,2.568612390552172,2.568612390552172,True,True,1
