model,algorithm,feature_set,n_features,horizon,threshold,signal_group,n_signals,coverage,precision,mean_future_return_bps,median_future_return_bps,mean_signed_return_bps,median_signed_return_bps,positive_signed_return_share,break_even_round_trip_cost_bps
logit_dynamic_full,logit,dynamic_full,42,50,0.5,down,547,0.3603425559947299,0.4460694698354662,0.3450371937201297,0.5491058054207798,-0.3450371937201297,-0.5491058054207798,0.4460694698354662,-0.3450371937201297
logit_dynamic_full,logit,dynamic_full,42,50,0.5,both,1518,1.0,0.546772068511199,0.5065707897844808,0.6623051570298077,0.25790762118775995,0.24231107388472672,0.546772068511199,0.25790762118775995
logit_dynamic_full,logit,dynamic_full,42,50,0.55,up,723,0.4762845849802372,0.6182572614107884,0.7195720767580395,0.8400218728765729,0.7195720767580395,0.8400218728765729,0.6182572614107884,0.7195720767580395
logit_dynamic_full,logit,dynamic_full,42,50,0.55,down,361,0.2378129117259552,0.4903047091412742,0.15756027542116527,0.19362568121961132,-0.15756027542116527,-0.19362568121961132,0.4903047091412742,-0.15756027542116527
logit_dynamic_full,logit,dynamic_full,42,50,0.55,both,1084,0.7140974967061924,0.5756457564575646,0.5324076300028627,0.6623051570298077,0.42746434692714197,0.4846812453396243,0.5756457564575646,0.42746434692714197
logit_dynamic_full,logit,dynamic_full,42,50,0.6,up,409,0.269433465085639,0.6381418092909535,0.8200413090503385,0.7905182976752911,0.8200413090503385,0.7905182976752911,0.6381418092909535,0.8200413090503385
logit_dynamic_full,logit,dynamic_full,42,50,0.6,down,182,0.11989459815546773,0.4835164835164835,0.024543610472071025,0.25831089657701867,-0.024543610472071025,-0.25831089657701867,0.4835164835164835,-0.024543610472071025
logit_dynamic_full,logit,dynamic_full,42,50,0.6,both,591,0.3893280632411067,0.5905245346869712,0.5750657064424795,0.6536939356571736,0.5599491680129806,0.5166744571472037,0.5905245346869712,0.5599491680129806
logit_dynamic_full,logit,dynamic_full,42,50,0.65,up,153,0.1007905138339921,0.8104575163398693,1.8338259872230873,1.7275409584627255,1.8338259872230873,1.7275409584627255,0.8104575163398693,1.8338259872230873
logit_dynamic_full,logit,dynamic_full,42,50,0.65,down,73,0.04808959156785244,0.4931506849315068,-0.14672160274658277,0.03228261492571605,0.14672160274658277,-0.03228261492571605,0.4931506849315068,0.14672160274658277
logit_dynamic_full,logit,dynamic_full,42,50,0.65,both,226,0.14888010540184454,0.7079646017699115,1.1940915886930612,1.5089156527381409,1.2888763409098802,1.51661459354413,0.7079646017699115,1.2888763409098802
logit_dynamic_full,logit,dynamic_full,42,50,0.7,up,66,0.043478260869565216,0.8181818181818182,1.7595137612356742,1.7921219288719037,1.7595137612356742,1.7921219288719037,0.8181818181818182,1.7595137612356742
logit_dynamic_full,logit,dynamic_full,42,50,0.7,down,24,0.015810276679841896,0.5,-0.25419100134307,-0.17771239922192983,0.25419100134307,0.17771239922192983,0.5,0.25419100134307
logit_dynamic_full,logit,dynamic_full,42,50,0.7,both,90,0.05928853754940711,0.7333333333333333,1.222525824548009,1.7598314436673146,1.3580943585976464,1.7921219288719037,0.7333333333333333,1.3580943585976464
logit_dynamic_full,logit,dynamic_full,42,50,0.75,up,48,0.03162055335968379,0.8333333333333334,1.9257062582960411,2.4242913998273607,1.9257062582960411,2.4242913998273607,0.8333333333333334,1.9257062582960411
logit_dynamic_full,logit,dynamic_full,42,50,0.75,down,0,0.0,,,,,,,
logit_dynamic_full,logit,dynamic_full,42,50,0.75,both,48,0.03162055335968379,0.8333333333333334,1.9257062582960411,2.4242913998273607,1.9257062582960411,2.4242913998273607,0.8333333333333334,1.9257062582960411
logit_dynamic_full,logit,dynamic_full,42,50,0.8,up,32,0.021080368906455864,0.9375,2.6659747653200867,2.431111516398854,2.6659747653200867,2.431111516398854,0.9375,2.6659747653200867
logit_dynamic_full,logit,dynamic_full,42,50,0.8,down,0,0.0,,,,,,,
logit_dynamic_full,logit,dynamic_full,42,50,0.8,both,32,0.021080368906455864,0.9375,2.6659747653200867,2.431111516398854,2.6659747653200867,2.431111516398854,0.9375,2.6659747653200867
logit_dynamic_full,logit,dynamic_full,42,50,0.85,up,24,0.015810276679841896,0.9583333333333334,2.954659539055049,3.1497970644278617,2.954659539055049,3.1497970644278617,0.9583333333333334,2.954659539055049
logit_dynamic_full,logit,dynamic_full,42,50,0.85,down,0,0.0,,,,,,,
logit_dynamic_full,logit,dynamic_full,42,50,0.85,both,24,0.015810276679841896,0.9583333333333334,2.954659539055049,3.1497970644278617,2.954659539055049,3.1497970644278617,0.9583333333333334,2.954659539055049
logit_dynamic_full,logit,dynamic_full,42,50,0.9,up,14,0.00922266139657444,0.9285714285714286,2.21549531904738,2.4242913998273607,2.21549531904738,2.4242913998273607,0.9285714285714286,2.21549531904738
logit_dynamic_full,logit,dynamic_full,42,50,0.9,down,0,0.0,,,,,,,
logit_dynamic_full,logit,dynamic_full,42,50,0.9,both,14,0.00922266139657444,0.9285714285714286,2.21549531904738,2.4242913998273607,2.21549531904738,2.4242913998273607,0.9285714285714286,2.21549531904738
logit_dynamic_full,logit,dynamic_full,42,50,0.95,up,8,0.005270092226613966,0.875,2.3305743236431975,2.4242913998273607,2.3305743236431975,2.4242913998273607,0.875,2.3305743236431975
logit_dynamic_full,logit,dynamic_full,42,50,0.95,down,0,0.0,,,,,,,
logit_dynamic_full,logit,dynamic_full,42,50,0.95,both,8,0.005270092226613966,0.875,2.3305743236431975,2.4242913998273607,2.3305743236431975,2.4242913998273607,0.875,2.3305743236431975
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.5,up,1092,0.7193675889328063,0.5860805860805861,0.5738717016852468,0.6777620619446978,0.5738717016852468,0.6777620619446978,0.5860805860805861,0.5738717016852468
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.5,down,426,0.28063241106719367,0.4154929577464789,0.334052959278291,0.6456597814008536,-0.334052959278291,-0.6456597814008536,0.4154929577464789,-0.334052959278291
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.5,both,1518,1.0,0.5382081686429513,0.5065707897844808,0.6623051570298077,0.31907861501168483,0.24235471844491485,0.5382081686429513,0.31907861501168483
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.55,up,686,0.4519104084321476,0.5918367346938775,0.8844632638044944,0.7675270599294404,0.8844632638044944,0.7675270599294404,0.5918367346938775,0.8844632638044944
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.55,down,73,0.04808959156785244,0.3013698630136986,0.37890579792711643,0.951992932662904,-0.37890579792711643,-0.951992932662904,0.3013698630136986,-0.37890579792711643
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.55,both,759,0.5,0.5638998682476943,0.8358391597082512,0.7753396755050268,0.762953459448226,0.5816137357772533,0.5638998682476943,0.762953459448226
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.6,up,581,0.38274044795783924,0.6299483648881239,1.0870318312209275,0.8562937184386499,1.0870318312209275,0.8562937184386499,0.6299483648881239,1.0870318312209275
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.6,down,6,0.003952569169960474,1.0,-2.655683993295632,-2.5320926616900774,2.655683993295632,2.5320926616900774,1.0,2.655683993295632
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.6,both,587,0.38669301712779974,0.6337308347529813,1.048775792128765,0.8562937184386499,1.1030657545130027,0.8886914019101688,0.6337308347529813,1.1030657545130027
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.65,up,379,0.24967061923583664,0.633245382585752,1.1477459632832752,0.8562937184386499,1.1477459632832752,0.8562937184386499,0.633245382585752,1.1477459632832752
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.65,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.65,both,379,0.24967061923583664,0.633245382585752,1.1477459632832752,0.8562937184386499,1.1477459632832752,0.8562937184386499,0.633245382585752,1.1477459632832752
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.7,up,3,0.001976284584980237,1.0,8.07477197122708,8.360683441399619,8.07477197122708,8.360683441399619,1.0,8.07477197122708
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.7,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.7,both,3,0.001976284584980237,1.0,8.07477197122708,8.360683441399619,8.07477197122708,8.360683441399619,1.0,8.07477197122708
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.75,up,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.75,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.75,both,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.8,up,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.8,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.8,both,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.85,up,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.85,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.85,both,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.9,up,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.9,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.9,both,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.95,up,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.95,down,0,0.0,,,,,,,
random_forest_dynamic_full,random_forest,dynamic_full,42,50,0.95,both,0,0.0,,,,,,,
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.5,up,866,0.5704874835309618,0.6177829099307159,0.8130134572289527,0.8711229985336466,0.8130134572289527,0.8711229985336466,0.6177829099307159,0.8130134572289527
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.5,down,652,0.4295125164690382,0.4570552147239264,0.09954724682909272,0.30714342870608036,-0.09954724682909272,-0.30714342870608036,0.4570552147239264,-0.09954724682909272
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.5,both,1518,1.0,0.5487483530961792,0.5065707897844808,0.6623051570298077,0.42105721279822433,0.31911952011798306,0.5487483530961792,0.42105721279822433
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.55,up,711,0.4683794466403162,0.6188466947960619,0.8828141495486614,0.9206444834419791,0.8828141495486614,0.9206444834419791,0.6188466947960619,0.8828141495486614
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.55,down,537,0.35375494071146246,0.4729981378026071,0.018929007059729008,0.1775976686269054,-0.018929007059729008,-0.1775976686269054,0.4729981378026071,-0.018929007059729008
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.55,both,1248,0.8221343873517787,0.5560897435897436,0.5110943406411642,0.6780483106971769,0.4948044739888013,0.5570381071728914,0.5560897435897436,0.4948044739888013
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.6,up,584,0.3847167325428195,0.6438356164383562,1.0610943627810665,1.1629155909020916,1.0610943627810665,1.1629155909020916,0.6438356164383562,1.0610943627810665
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.6,down,413,0.272068511198946,0.5084745762711864,-0.10290517864693378,-0.016155937104800344,0.10290517864693378,0.016155937104800344,0.5084745762711864,0.10290517864693378
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.6,both,997,0.6567852437417655,0.5877632898696088,0.5789160171343621,0.7597144443538539,0.6641714610284117,0.7753396755050268,0.5877632898696088,0.6641714610284117
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.65,up,458,0.30171277997364954,0.6834061135371179,1.3556002568615906,1.5103953813777604,1.3556002568615906,1.5103953813777604,0.6834061135371179,1.3556002568615906
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.65,down,290,0.19104084321475626,0.6,-0.6454822720143114,-0.8485514905587355,0.6454822720143114,0.8485514905587355,0.6,0.6454822720143114
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.65,both,748,0.4927536231884058,0.6510695187165776,0.5797794903187943,0.7348959590702808,1.0802871343940625,1.2608006569092556,0.6510695187165776,1.0802871343940625
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.7,up,339,0.22332015810276679,0.775811209439528,2.0477211821236456,2.0200763265632027,2.0477211821236456,2.0200763265632027,0.775811209439528,2.0477211821236456
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.7,down,204,0.13438735177865613,0.6127450980392157,-0.5546749007924592,-0.8890591310606322,0.5546749007924592,0.8890591310606322,0.6127450980392157,0.5546749007924592
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.7,both,543,0.3577075098814229,0.714548802946593,1.0700254161662142,1.034257350700507,1.4867977173141393,1.712117186345452,0.714548802946593,1.4867977173141393
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.75,up,279,0.18379446640316205,0.8315412186379928,2.3723578546668427,2.229512116509458,2.3723578546668427,2.229512116509458,0.8315412186379928,2.3723578546668427
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.75,down,136,0.08959156785243742,0.6102941176470589,-0.49573754346409327,-1.2608006569092556,0.49573754346409327,1.2608006569092556,0.6102941176470589,0.49573754346409327
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.75,both,415,0.2733860342555995,0.7590361445783133,1.4324518928697165,1.2436495137246872,1.757369029790761,1.9223266937684613,0.7590361445783133,1.757369029790761
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.8,up,194,0.12779973649538867,0.8917525773195877,2.835339267633398,2.4242913998273607,2.835339267633398,2.4242913998273607,0.8917525773195877,2.835339267633398
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.8,down,82,0.05401844532279315,0.5975609756097561,-0.32923178474582415,-1.0830115313897881,0.32923178474582415,1.0830115313897881,0.5975609756097561,0.32923178474582415
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.8,both,276,0.18181818181818182,0.8043478260869565,1.8951406216366722,1.826072272061996,2.0907711024276696,2.004200740099993,0.8043478260869565,2.0907711024276696
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.85,up,100,0.06587615283267458,0.93,3.215231972496391,3.0690528822030494,3.215231972496391,3.0690528822030494,0.93,3.215231972496391
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.85,down,34,0.022397891963109356,0.6470588235294118,-0.7196056438874652,-1.2608006569092556,0.7196056438874652,1.2608006569092556,0.6470588235294118,0.7196056438874652
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.85,both,134,0.08827404479578392,0.8582089552238806,2.216840338488547,1.6641294613961577,2.5820133518045743,2.343520085436035,0.8582089552238806,2.5820133518045743
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.9,up,13,0.008563899868247694,0.9230769230769231,4.480106721355041,3.5149356483965555,4.480106721355041,3.5149356483965555,0.9230769230769231,4.480106721355041
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.9,down,8,0.005270092226613966,1.0,-2.418049692989727,-2.37584551446679,2.418049692989727,2.37584551446679,1.0,2.418049692989727
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.9,both,21,0.01383399209486166,0.9523809523809523,1.852237611128463,0.6536939356571736,3.6945611867396826,3.1760604243480373,0.9523809523809523,3.6945611867396826
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.95,up,0,0.0,,,,,,,
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.95,down,0,0.0,,,,,,,
hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,42,50,0.95,both,0,0.0,,,,,,,
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.5,up,1006,0.6627140974967062,0.5795228628230616,0.5418371933934036,0.6946407942720612,0.5418371933934036,0.6946407942720612,0.5795228628230616,0.5418371933934036
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.5,down,512,0.3372859025032938,0.40234375,0.4372778170685107,0.5654605393368151,-0.4372778170685107,-0.5654605393368151,0.40234375,-0.4372778170685107
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.5,both,1518,1.0,0.5197628458498024,0.5065707897844808,0.6623051570298077,0.2115955034352349,0.08078294833513411,0.5197628458498024,0.2115955034352349
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.55,up,827,0.5447957839262187,0.558645707376058,0.5358806138409385,0.5491058054207798,0.5358806138409385,0.5491058054207798,0.558645707376058,0.5358806138409385
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.55,down,289,0.1903820816864295,0.4359861591695502,0.5639368476250164,0.5654605393368151,-0.5639368476250164,-0.5654605393368151,0.4359861591695502,-0.5639368476250164
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.55,both,1116,0.7351778656126482,0.5268817204301075,0.5431460722312598,0.5491058054207798,0.2510712533000237,0.1129222586704337,0.5268817204301075,0.2510712533000237
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.6,up,634,0.4176548089591568,0.5914826498422713,0.8215084511924701,0.7753396755050268,0.8215084511924701,0.7753396755050268,0.5914826498422713,0.8215084511924701
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.6,down,127,0.0836627140974967,0.47244094488188976,0.41395575787954125,0.24243149087999072,-0.41395575787954125,-0.24243149087999072,0.47244094488188976,-0.41395575787954125
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.6,both,761,0.5013175230566534,0.5716162943495401,0.7534937441612717,0.7262416108999581,0.6153271705720424,0.6622158225977337,0.5716162943495401,0.6153271705720424
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.65,up,424,0.27931488801054016,0.6627358490566038,1.3039669935895137,1.1629155909020916,1.3039669935895137,1.1629155909020916,0.6627358490566038,1.3039669935895137
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.65,down,81,0.0533596837944664,0.5432098765432098,0.19710709133787985,-0.8728958562509437,-0.19710709133787985,0.8728958562509437,0.5432098765432098,-0.19710709133787985
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.65,both,505,0.3326745718050066,0.6435643564356436,1.126431048871925,1.1467676899012957,1.063200655215021,1.1629155909020916,0.6435643564356436,1.063200655215021
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.7,up,222,0.14624505928853754,0.8153153153153153,2.416162377529465,2.4630103558997973,2.416162377529465,2.4630103558997973,0.8153153153153153,2.416162377529465
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.7,down,26,0.017127799736495388,0.6153846153846154,-0.45211318556935226,-2.5320926616900774,0.45211318556935226,2.5320926616900774,0.6153846153846154,0.45211318556935226
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.7,both,248,0.16337285902503293,0.7943548387096774,2.115456068494911,2.059977307193872,2.2102539945013886,2.5031390170737744,0.7943548387096774,2.2102539945013886
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.75,up,110,0.07246376811594203,0.9272727272727272,3.694310063728779,3.1225566532755433,3.694310063728779,3.1225566532755433,0.9272727272727272,3.694310063728779
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.75,down,9,0.005928853754940711,0.8888888888888888,-2.3031824039353324,-3.176909512101478,2.3031824039353324,3.176909512101478,0.8888888888888888,2.3031824039353324
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.75,both,119,0.07839262187088274,0.9243697478991597,3.240718196426451,3.0690528822030494,3.589098728114148,3.1760604243480373,0.9243697478991597,3.589098728114148
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.8,up,36,0.023715415019762844,0.9722222222222222,6.197615854320511,7.502949030882,6.197615854320511,7.502949030882,0.9722222222222222,6.197615854320511
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.8,down,1,0.0006587615283267457,1.0,-3.6122769036017743,-3.6122769036017743,3.6122769036017743,3.6122769036017743,1.0,3.6122769036017743
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.8,both,37,0.024374176548089592,0.972972972972973,5.932483617619909,7.502949030882,6.127741828625411,7.502949030882,0.972972972972973,6.127741828625411
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.85,up,13,0.008563899868247694,0.9230769230769231,6.519642808839363,8.360683441399619,6.519642808839363,8.360683441399619,0.9230769230769231,6.519642808839363
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.85,down,1,0.0006587615283267457,1.0,-3.6122769036017743,-3.6122769036017743,3.6122769036017743,3.6122769036017743,1.0,3.6122769036017743
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.85,both,14,0.00922266139657444,0.9285714285714286,5.795934257950711,8.360683441399619,6.311973815608106,8.360683441399619,0.9285714285714286,6.311973815608106
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.9,up,0,0.0,,,,,,,
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.9,down,0,0.0,,,,,,,
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.9,both,0,0.0,,,,,,,
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.95,up,0,0.0,,,,,,,
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.95,down,0,0.0,,,,,,,
xgboost_dynamic_full,xgboost,dynamic_full,42,50,0.95,both,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.5,up,1031,0.6791831357048749,0.5800193986420951,0.5630951917305674,0.694499964062345,0.5630951917305674,0.694499964062345,0.5800193986420951,0.5630951917305674
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.5,down,487,0.3208168642951252,0.4024640657084189,0.38690619346740573,0.5654605393368151,-0.38690619346740573,-0.5654605393368151,0.4024640657084189,-0.38690619346740573
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.5,both,1518,1.0,0.5230566534914362,0.5065707897844808,0.6623051570298077,0.25831872625532826,0.1129222586704337,0.5230566534914362,0.25831872625532826
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.55,up,825,0.5434782608695652,0.5696969696969697,0.5769696730051505,0.6453116895799305,0.5769696730051505,0.6453116895799305,0.5696969696969697,0.5769696730051505
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.55,down,280,0.1844532279314888,0.42857142857142855,0.4450236964782329,0.5654605393368151,-0.4450236964782329,-0.5654605393368151,0.42857142857142855,-0.4450236964782329
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.55,both,1105,0.7279314888010541,0.5339366515837104,0.5435353984100945,0.5654605393368151,0.31800302734420266,0.17772248633640686,0.5339366515837104,0.31800302734420266
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.6,up,618,0.40711462450592883,0.598705501618123,0.8550713950920871,0.7753396755050268,0.8550713950920871,0.7753396755050268,0.598705501618123,0.8550713950920871
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.6,down,130,0.08563899868247694,0.46923076923076923,0.3163508246794353,0.5166744571472037,-0.3163508246794353,-0.5166744571472037,0.46923076923076923,-0.3163508246794353
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.6,both,748,0.4927536231884058,0.5762032085561497,0.7614434884695674,0.7472804307262493,0.6514819718697636,0.6864347917201474,0.5762032085561497,0.6514819718697636
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.65,up,426,0.28063241106719367,0.6737089201877934,1.3653691775431267,1.191262041303487,1.3653691775431267,1.191262041303487,0.6737089201877934,1.3653691775431267
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.65,down,80,0.052700922266139656,0.575,-0.03303637667206871,-1.0263712952546244,0.03303637667206871,1.0263712952546244,0.575,0.03303637667206871
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.65,both,506,0.3333333333333333,0.658102766798419,1.1442773903154275,1.1548416404016937,1.1547236754291252,1.1710390070329701,0.658102766798419,1.1547236754291252
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.7,up,241,0.15876152832674573,0.7842323651452282,2.143696839473456,2.0200763265632027,2.143696839473456,2.0200763265632027,0.7842323651452282,2.143696839473456
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.7,down,33,0.021739130434782608,0.6666666666666666,-0.40568077666099217,-1.2608006569092556,0.40568077666099217,1.2608006569092556,0.6666666666666666,0.40568077666099217
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.7,both,274,0.18050065876152832,0.7700729927007299,1.8366550097930299,1.81790995717801,1.9343737370179406,1.9859456067355952,0.7700729927007299,1.9343737370179406
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.75,up,111,0.07312252964426877,0.8378378378378378,3.11761410592493,3.0528950409847155,3.11761410592493,3.0528950409847155,0.8378378378378378,3.11761410592493
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.75,down,9,0.005928853754940711,0.8888888888888888,-1.9574469981805305,-2.5320926616900774,1.9574469981805305,2.5320926616900774,0.8888888888888888,1.9574469981805305
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.75,both,120,0.07905138339920949,0.8416666666666667,2.736984523117019,2.5031390170737744,3.0306015728440987,2.7034343829929197,0.8416666666666667,3.0306015728440987
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.8,up,32,0.021080368906455864,0.96875,5.752144127646533,7.439182660236021,5.752144127646533,7.439182660236021,0.96875,5.752144127646533
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.8,down,3,0.001976284584980237,1.0,-2.709406578201845,-2.5320926616900774,2.709406578201845,2.5320926616900774,1.0,2.709406578201845
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.8,both,35,0.0230566534914361,0.9714285714285714,5.0268683528595295,7.439182660236021,5.491338051979846,7.439182660236021,0.9714285714285714,5.491338051979846
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.85,up,4,0.002635046113306983,1.0,3.288743692278495,1.1750646746722104,3.288743692278495,1.1750646746722104,1.0,3.288743692278495
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.85,down,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.85,both,4,0.002635046113306983,1.0,3.288743692278495,1.1750646746722104,3.288743692278495,1.1750646746722104,1.0,3.288743692278495
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.9,up,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.9,down,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.9,both,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.95,up,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.95,down,0,0.0,,,,,,,
lightgbm_dynamic_full,lightgbm,dynamic_full,42,50,0.95,both,0,0.0,,,,,,,
