model_name,feature_set,horizon_events,feature,coefficient,absolute_coefficient
logit_trade_flow_only,trade_flow_only,50,sell_trade_volume,0.3688258341222225,0.3688258341222225
logit_trade_flow_only,trade_flow_only,50,sell_trade_notional,-0.3610105085881046,0.3610105085881046
logit_trade_flow_only,trade_flow_only,50,trade_volume_rolling_sum_20e,0.3421320330680256,0.3421320330680256
logit_trade_flow_only,trade_flow_only,50,trade_volume_rolling_sum_5e,0.31673489294678225,0.31673489294678225
logit_trade_flow_only,trade_flow_only,50,trade_notional_rolling_sum_5e,-0.31644094028765374,0.31644094028765374
logit_trade_flow_only,trade_flow_only,50,buy_trade_notional,-0.3118574690917387,0.3118574690917387
logit_trade_flow_only,trade_flow_only,50,buy_trade_volume,0.3004027126276746,0.3004027126276746
logit_trade_flow_only,trade_flow_only,50,signed_trade_notional_rolling_sum_50e,-0.2975979729550958,0.2975979729550958
logit_trade_flow_only,trade_flow_only,50,trade_intensity_rolling_mean_5e,0.26849813048076504,0.26849813048076504
logit_trade_flow_only,trade_flow_only,50,trade_count_rolling_sum_5e,-0.2570353889968834,0.2570353889968834
logit_trade_flow_only,trade_flow_only,50,trade_count_rolling_sum_50e,-0.22655292064789656,0.22655292064789656
logit_trade_flow_only,trade_flow_only,50,signed_trade_volume_rolling_sum_50e,0.1592602447792671,0.1592602447792671
logit_trade_flow_only,trade_flow_only,50,trade_intensity_per_second,-0.11449089423539763,0.11449089423539763
logit_trade_flow_only,trade_flow_only,50,buy_trade_count,0.1006380137191323,0.1006380137191323
logit_trade_flow_only,trade_flow_only,50,signed_trade_volume_rolling_sum_5e,0.0982930514490358,0.0982930514490358
logit_trade_flow_only,trade_flow_only,50,signed_trade_notional_rolling_sum_5e,-0.08803860415603504,0.08803860415603504
logit_trade_flow_only,trade_flow_only,50,trade_count,0.057843854437107114,0.057843854437107114
logit_trade_flow_only,trade_flow_only,50,trade_intensity_rolling_mean_10e,0.03218883249707657,0.03218883249707657
logit_trade_flow_only,trade_flow_only,50,signed_trade_volume,-0.026283936325455108,0.026283936325455108
logit_trade_flow_only,trade_flow_only,50,trade_imbalance_rolling_20e,0.0246029427675609,0.0246029427675609
logit_trade_flow_only,trade_flow_only,50,trade_imbalance_rolling_50e,0.021926055236083812,0.021926055236083812
logit_trade_flow_only,trade_flow_only,50,notional_imbalance_rolling_20e,0.020832123621910222,0.020832123621910222
logit_trade_flow_only,trade_flow_only,50,signed_trade_volume_rolling_sum_10e,0.020828863546731163,0.020828863546731163
logit_trade_flow_only,trade_flow_only,50,signed_trade_notional_rolling_sum_10e,-0.018500103751198798,0.018500103751198798
logit_trade_flow_only,trade_flow_only,50,sell_trade_count,-0.017339846336955185,0.017339846336955185
logit_trade_flow_only,trade_flow_only,50,signed_trade_volume_rolling_sum_20e,0.017045783066820162,0.017045783066820162
logit_trade_flow_only,trade_flow_only,50,notional_imbalance,0.01694455310112162,0.01694455310112162
logit_trade_flow_only,trade_flow_only,50,trade_imbalance,0.016658072127709058,0.016658072127709058
logit_trade_flow_only,trade_flow_only,50,trade_count_rolling_sum_10e,-0.014570097059477625,0.014570097059477625
logit_trade_flow_only,trade_flow_only,50,notional_imbalance_rolling_50e,-0.01321598739585153,0.01321598739585153
logit_trade_flow_only,trade_flow_only,50,trade_intensity_rolling_mean_50e,-0.01262484487593601,0.01262484487593601
logit_trade_flow_only,trade_flow_only,50,notional_imbalance_rolling_10e,0.011137451503206375,0.011137451503206375
logit_trade_flow_only,trade_flow_only,50,trade_imbalance_rolling_10e,0.011089285927859445,0.011089285927859445
logit_trade_flow_only,trade_flow_only,50,signed_trade_notional,0.010680710888997243,0.010680710888997243
logit_trade_flow_only,trade_flow_only,50,trade_imbalance_rolling_5e,0.009214955364191165,0.009214955364191165
logit_trade_flow_only,trade_flow_only,50,notional_imbalance_rolling_5e,0.009160765673195499,0.009160765673195499
logit_trade_flow_only,trade_flow_only,50,signed_trade_notional_rolling_sum_20e,-0.003984937216584141,0.003984937216584141
logit_trade_flow_only,trade_flow_only,100,trade_volume_rolling_sum_50e,1.5217394106273654,1.5217394106273654
logit_trade_flow_only,trade_flow_only,100,trade_notional_rolling_sum_50e,-1.473854701512739,1.473854701512739
logit_trade_flow_only,trade_flow_only,100,trade_volume_rolling_sum_20e,1.214317102512261,1.214317102512261
logit_trade_flow_only,trade_flow_only,100,trade_notional_rolling_sum_20e,-1.1598831291944653,1.1598831291944653
logit_trade_flow_only,trade_flow_only,100,signed_trade_volume_rolling_sum_50e,-0.945816491866279,0.945816491866279
logit_trade_flow_only,trade_flow_only,100,avg_trade_size,0.8726195153973793,0.8726195153973793
logit_trade_flow_only,trade_flow_only,100,trade_notional_rolling_sum_10e,-0.8707098721464621,0.8707098721464621
logit_trade_flow_only,trade_flow_only,100,avg_trade_notional,-0.8686806330205161,0.8686806330205161
logit_trade_flow_only,trade_flow_only,100,trade_count_rolling_sum_50e,-0.8433099929024551,0.8433099929024551
logit_trade_flow_only,trade_flow_only,100,signed_trade_notional_rolling_sum_50e,0.8342669036604715,0.8342669036604715
logit_trade_flow_only,trade_flow_only,100,trade_volume_rolling_sum_10e,0.8304311931778054,0.8304311931778054
logit_trade_flow_only,trade_flow_only,100,trade_count_rolling_sum_20e,-0.8245818787323148,0.8245818787323148
logit_trade_flow_only,trade_flow_only,100,trade_intensity_rolling_mean_50e,0.7497607892941582,0.7497607892941582
logit_trade_flow_only,trade_flow_only,100,signed_trade_volume_rolling_sum_20e,-0.745274440407087,0.745274440407087
logit_trade_flow_only,trade_flow_only,100,trade_intensity_rolling_mean_20e,0.7198329502286092,0.7198329502286092
logit_trade_flow_only,trade_flow_only,100,signed_trade_notional_rolling_sum_20e,0.6867529311222771,0.6867529311222771
logit_trade_flow_only,trade_flow_only,100,trade_volume_rolling_sum_5e,0.4947889846378677,0.4947889846378677
logit_trade_flow_only,trade_flow_only,100,trade_notional_rolling_sum_5e,-0.491010419794086,0.491010419794086
logit_trade_flow_only,trade_flow_only,100,trade_notional,-0.44523861205768817,0.44523861205768817
logit_trade_flow_only,trade_flow_only,100,trade_volume,0.4429917645486565,0.4429917645486565
logit_trade_flow_only,trade_flow_only,100,buy_trade_notional,-0.3352410963171781,0.3352410963171781
logit_trade_flow_only,trade_flow_only,100,buy_trade_volume,0.3317645651198304,0.3317645651198304
logit_trade_flow_only,trade_flow_only,100,sell_trade_volume,0.3190639758716415,0.3190639758716415
logit_trade_flow_only,trade_flow_only,100,sell_trade_notional,-0.3186248077547743,0.3186248077547743
logit_trade_flow_only,trade_flow_only,100,trade_intensity_rolling_mean_10e,0.3148374507193887,0.3148374507193887
logit_trade_flow_only,trade_flow_only,100,trade_count_rolling_sum_10e,-0.2897010263543496,0.2897010263543496
logit_trade_flow_only,trade_flow_only,100,signed_trade_volume_rolling_sum_5e,0.23461708556997768,0.23461708556997768
logit_trade_flow_only,trade_flow_only,100,signed_trade_notional_rolling_sum_5e,-0.228252676021693,0.228252676021693
logit_trade_flow_only,trade_flow_only,100,trade_count_rolling_sum_5e,-0.22337422625948122,0.22337422625948122
logit_trade_flow_only,trade_flow_only,100,trade_intensity_rolling_mean_5e,0.2176632736413766,0.2176632736413766
logit_trade_flow_only,trade_flow_only,100,trade_intensity_per_second,-0.1696700736820255,0.1696700736820255
logit_trade_flow_only,trade_flow_only,100,buy_trade_count,0.10346666525857673,0.10346666525857673
logit_trade_flow_only,trade_flow_only,100,trade_count,0.08774050388177496,0.08774050388177496
logit_trade_flow_only,trade_flow_only,100,signed_trade_notional,-0.08557621726955424,0.08557621726955424
logit_trade_flow_only,trade_flow_only,100,signed_trade_volume,0.0811805824306461,0.0811805824306461
logit_trade_flow_only,trade_flow_only,100,signed_trade_notional_rolling_sum_10e,0.050656945293576394,0.050656945293576394
logit_trade_flow_only,trade_flow_only,100,notional_imbalance_rolling_50e,-0.04975299384939613,0.04975299384939613
logit_trade_flow_only,trade_flow_only,100,signed_trade_volume_rolling_sum_10e,-0.04641976002763109,0.04641976002763109
logit_trade_flow_only,trade_flow_only,100,trade_imbalance_rolling_20e,0.02307040832728546,0.02307040832728546
logit_trade_flow_only,trade_flow_only,100,sell_trade_count,0.01842497107435372,0.01842497107435372
logit_trade_flow_only,trade_flow_only,100,trade_imbalance_rolling_10e,0.014697622710033767,0.014697622710033767
logit_trade_flow_only,trade_flow_only,100,trade_imbalance_rolling_5e,0.01405665648470947,0.01405665648470947
logit_trade_flow_only,trade_flow_only,100,notional_imbalance_rolling_5e,0.012823973138303892,0.012823973138303892
logit_trade_flow_only,trade_flow_only,100,notional_imbalance_rolling_10e,0.010506059958660482,0.010506059958660482
logit_trade_flow_only,trade_flow_only,100,notional_imbalance,0.010485979810093408,0.010485979810093408
logit_trade_flow_only,trade_flow_only,100,trade_imbalance,0.010189880104624415,0.010189880104624415
logit_trade_flow_only,trade_flow_only,100,notional_imbalance_rolling_20e,0.008925880104822157,0.008925880104822157
logit_trade_flow_only,trade_flow_only,100,trade_imbalance_rolling_50e,-0.0016124625791454502,0.0016124625791454502
