fold_name,move_feature_set,move_threshold,direction_threshold,n_signals,n_signal_runs,directional_precision,mean_signed_return_bps,median_signed_return_bps,mean_net_return_bps,median_net_return_bps,trimmed_mean_net_return_bps
fold_2_wednesday_early,reduced_trade_flow,0.55,0.65,120,18,0.5833333333333334,0.7509492834502177,0.5498328734659941,-0.24905071654978223,-0.4501671265340059,-0.3130716883102856
fold_2_wednesday_early,reduced_trade_flow,0.55,0.7,23,13,0.5652173913043478,0.41620491135232185,0.4346261852616884,-0.583795088647678,-0.5653738147383116,-0.25248455163273004
fold_2_wednesday_early,reduced_trade_flow,0.6,0.55,138,17,0.5362318840579711,0.2512537617784756,0.17767214536335008,-0.7487462382215243,-0.8223278546366499,-0.759718352204188
fold_2_wednesday_early,reduced_trade_flow,0.6,0.6,116,16,0.5689655172413793,0.5259283331689037,0.42032107735734403,-0.47407166683109636,-0.579678922642656,-0.5659141342456155
fold_2_wednesday_early,reduced_trade_flow,0.6,0.65,55,14,0.6181818181818182,0.822542537928138,0.9842479982247188,-0.1774574620718618,-0.015752001775281244,-0.11421927859753486
fold_2_wednesday_early,reduced_trade_flow,0.6,0.7,16,10,0.5,-0.11486678707296749,0.09710573908472409,-1.1148667870729674,-0.9028942609152759,-0.9283172851685266
fold_2_wednesday_early,reduced_trade_flow,0.65,0.55,54,15,0.5555555555555556,0.37476047530260864,0.6627150236437895,-0.6252395246973911,-0.33728497635621046,-0.7308410923533991
fold_2_wednesday_early,reduced_trade_flow,0.65,0.6,44,14,0.6363636363636364,0.8953434595051794,1.5840055579086076,-0.1046565404948206,0.5840055579086076,-0.30050380722989456
fold_2_wednesday_early,reduced_trade_flow,0.65,0.65,24,10,0.625,0.6849102356875264,1.5520057615181493,-0.3150897643124735,0.5520057615181493,-0.12521721295599608
fold_2_wednesday_early,reduced_trade_flow,0.65,0.7,8,7,0.5,-1.660501730786218,-0.18989147631098824,-2.660501730786218,-1.1898914763109882,-2.660501730786218
fold_2_wednesday_early,reduced_trade_flow,0.7,0.55,32,12,0.65625,1.0842218948706184,0.921470146389991,0.08422189487061837,-0.07852985361000897,-0.0389833111459766
fold_2_wednesday_early,reduced_trade_flow,0.7,0.6,27,11,0.5925925925925926,0.9301792056880408,1.0001605096310318,-0.06982079431195914,0.00016050963103175775,-0.25510060679616414
fold_2_wednesday_early,reduced_trade_flow,0.7,0.65,19,10,0.631578947368421,1.0371233468450667,1.6363867608204519,0.03712334684506673,0.6363867608204519,0.0626189193277892
fold_2_wednesday_early,reduced_trade_flow,0.7,0.7,7,6,0.42857142857142855,-0.9625324500390458,-0.008077009439055871,-1.9625324500390458,-1.0080770094390559,-1.9625324500390458
fold_2_wednesday_early,reduced_trade_flow,0.75,0.55,18,10,0.6111111111111112,1.1654017649969588,1.0167493978996411,0.16540176499695886,0.01674939789964114,0.03818064681265865
fold_2_wednesday_early,reduced_trade_flow,0.75,0.6,13,7,0.7692307692307693,1.6898658176120676,2.0989289811224054,0.6898658176120676,1.0989289811224054,0.600174018910378
fold_2_wednesday_early,reduced_trade_flow,0.75,0.65,7,5,0.8571428571428571,3.2307571157974553,2.0989289811224054,2.2307571157974553,1.0989289811224054,2.2307571157974553
fold_2_wednesday_early,reduced_trade_flow,0.75,0.7,2,2,0.5,0.9762083068454164,0.9762083068454164,-0.023791693154583626,-0.023791693154583626,-0.023791693154583626
fold_3_wednesday_late,medium_trade_flow,0.5,0.55,288,18,0.5763888888888888,0.3464321435209674,0.3159173079941846,-0.6535678564790326,-0.6840826920058154,-0.6657441331526925
fold_3_wednesday_late,medium_trade_flow,0.5,0.6,231,18,0.5757575757575758,0.3031312687833631,0.32382082669757395,-0.6968687312166368,-0.676179173302426,-0.6889113070981621
fold_3_wednesday_late,medium_trade_flow,0.5,0.65,126,18,0.6111111111111112,0.6192890231765744,0.5418232184722926,-0.3807109768234256,-0.45817678152770736,-0.4032654703891332
fold_3_wednesday_late,medium_trade_flow,0.5,0.7,0,0,,,,,,
fold_3_wednesday_late,medium_trade_flow,0.55,0.55,106,17,0.5471698113207547,0.17338361165171012,0.23371972190489032,-0.8266163883482899,-0.7662802780951097,-0.6831863574987335
fold_3_wednesday_late,medium_trade_flow,0.55,0.6,84,16,0.6071428571428571,0.37261277360736306,0.46185276263321917,-0.627387226392637,-0.5381472373667808,-0.5800305500940928
fold_3_wednesday_late,medium_trade_flow,0.55,0.65,48,13,0.5416666666666666,0.4439144539889148,0.3385969549402068,-0.5560855460110852,-0.6614030450597932,-0.6249138732635208
fold_3_wednesday_late,medium_trade_flow,0.55,0.7,0,0,,,,,,
fold_3_wednesday_late,medium_trade_flow,0.6,0.55,47,14,0.5531914893617021,0.4210399450704428,0.16195735177082504,-0.5789600549295572,-0.838042648229175,-0.7622910201308877
fold_3_wednesday_late,medium_trade_flow,0.6,0.6,39,11,0.5641025641025641,0.8435462488937545,0.8381777049581984,-0.15645375110624554,-0.16182229504180157,-0.39586218805483614
