run_name,row_in_run,future_return_bps,signal_direction,fold,model,signed_return_bps,net_return_bps,direction_correct,net_profitable
20260717_200802,2167,-3.714724995257379,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.714724995257379,2.714724995257379,True,True
20260717_200802,2218,-1.3339865632622239,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.3339865632622239,0.33398656326222387,True,True
20260717_200802,2269,-1.7630031408455427,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.7630031408455427,-2.7630031408455427,False,False
20260717_200802,2320,-2.5896013999737733,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.5896013999737733,1.5896013999737733,True,True
20260717_200802,2371,0.5561934122866319,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.5561934122866319,-1.5561934122866319,False,False
20260717_200802,2422,2.0975270632628273,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.0975270632628273,1.0975270632628273,True,True
20260717_200802,2473,1.0644745904353492,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.0644745904353492,-2.064474590435349,False,False
20260717_200802,2525,2.938889369878961,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.938889369878961,1.9388893698789609,True,True
20260717_200802,2576,-1.2863789148198634,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.2863789148198634,-2.2863789148198634,False,False
20260717_200802,2627,-3.0495867571689317,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.0495867571689317,2.0495867571689317,True,True
20260717_200802,2678,0.7944054788566746,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.7944054788566746,-1.7944054788566746,False,False
20260717_200802,2729,-0.31773695034487126,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.31773695034487126,-0.6822630496551287,True,False
20260717_200802,2781,-4.512008058065176,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,4.512008058065176,3.5120080580651756,True,True
20260717_200802,2832,-1.7166085854281032,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.7166085854281032,0.7166085854281032,True,True
20260717_201317,0,-0.6992456887122689,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.6992456887122689,-0.3007543112877311,True,False
20260717_201317,51,-2.081990700971703,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.081990700971703,-3.081990700971703,False,False
20260717_201317,102,-2.7023826271765916,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.7023826271765916,1.7023826271765916,True,True
20260717_201317,153,-4.770199609002157,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,4.770199609002157,3.770199609002157,True,True
20260717_201317,204,-5.5039756679731155,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-5.5039756679731155,-6.5039756679731155,False,False
20260717_201317,255,0.0,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.0,-1.0,False,False
20260717_201317,306,0.4297771923611471,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.4297771923611471,-1.429777192361147,False,False
20260717_201317,357,0.9391023931981657,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.9391023931981657,-0.060897606801834314,True,False
20260717_201317,408,-0.9390142101495247,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.9390142101495247,-1.9390142101495247,False,False
20260717_201317,459,2.8809751384595295,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.8809751384595295,1.8809751384595295,True,True
20260717_201317,510,-0.8433467499713299,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.8433467499713299,-1.8433467499713299,False,False
20260717_201317,562,3.7715101397117756,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.7715101397117756,2.7715101397117756,True,True
20260717_201317,613,0.33405845227596487,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.33405845227596487,-1.3340584522759649,False,False
20260717_201317,713,-1.702039663886712,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.702039663886712,-2.702039663886712,False,False
20260717_201317,764,1.9727929577650904,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.9727929577650904,0.9727929577650904,True,True
20260717_201317,815,2.9267927997711496,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.9267927997711496,1.9267927997711496,True,True
20260717_201317,866,0.9064042228912328,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.9064042228912328,-0.09359577710876721,True,False
20260717_201317,917,-0.14310348528612238,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.14310348528612238,-1.1431034852861224,False,False
20260717_201317,974,0.8905009783588547,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.8905009783588547,-1.8905009783588547,False,False
20260717_201317,1025,0.6041349860130829,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.6041349860130829,-0.3958650139869171,True,False
20260717_201317,1076,-2.0189607439324853,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.0189607439324853,-3.0189607439324853,False,False
20260717_201317,1127,-0.12720431158963486,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.12720431158963486,-1.1272043115896349,False,False
20260717_201317,1178,0.0,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.0,-1.0,False,False
20260717_201317,1239,3.943383820836921,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.943383820836921,2.943383820836921,True,True
20260717_201317,1290,1.2079799793229817,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.2079799793229817,-2.2079799793229817,False,False
20260717_201317,1341,-1.700503237711537,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.700503237711537,-2.700503237711537,False,False
20260717_201317,1392,0.0,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.0,-1.0,False,False
20260717_201317,1447,1.6372114315510444,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.6372114315510444,-2.6372114315510444,False,False
20260717_201317,1507,0.0,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.0,-1.0,False,False
20260717_201317,1594,2.018367140983468,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.018367140983468,1.018367140983468,True,True
20260717_201317,1645,1.6366131006906315,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.6366131006906315,0.6366131006906315,True,True
20260717_201317,1697,-3.6380880814490535,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.6380880814490535,2.6380880814490535,True,True
20260717_201317,1748,-4.227439419283163,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-4.227439419283163,-5.227439419283163,False,False
20260717_201317,1799,3.784045478503195,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-3.784045478503195,-4.784045478503195,False,False
20260717_201317,1850,0.9694935349879863,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.9694935349879863,-0.030506465012013706,True,False
20260717_201317,1901,1.3984780427023225,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.3984780427023225,0.39847804270232245,True,True
20260717_201317,1954,-1.5571782341428086,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.5571782341428086,0.5571782341428086,True,True
20260717_201317,2043,1.3984780427023225,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.3984780427023225,0.39847804270232245,True,True
20260717_201317,2094,-1.3506137745122881,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.3506137745122881,-2.350613774512288,False,False
20260717_201317,2145,1.0011783710517363,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.0011783710517363,0.0011783710517363488,True,True
20260717_201317,2214,1.2075462104887968,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.2075462104887968,0.20754621048879685,True,True
20260717_201317,2278,-0.603760634328987,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.603760634328987,-0.39623936567101303,True,False
20260717_201317,2347,2.2878368899381663,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.2878368899381663,1.2878368899381663,True,True
20260717_201317,2398,-3.240360919022356,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-3.240360919022356,-4.240360919022356,False,False
20260717_201317,2449,-2.0497159395604925,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.0497159395604925,-3.0497159395604925,False,False
20260717_201317,2501,0.858088797888179,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.858088797888179,-0.14191120211182096,True,False
20260717_201317,2552,-2.01792457252159,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.01792457252159,1.01792457252159,True,True
20260717_201317,2608,1.7004843201839925,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.7004843201839925,0.7004843201839925,True,True
20260717_201317,2659,0.2383519393500677,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.2383519393500677,-1.2383519393500677,False,False
20260717_201317,2729,-0.46080130168490996,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.46080130168490996,-0.53919869831509,True,False
20260717_201317,2780,-0.5720555624855184,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.5720555624855184,-1.5720555624855184,False,False
20260717_201317,2831,3.5437691242368174,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.5437691242368174,2.5437691242368174,True,True
20260717_201832,0,-0.06353759877120169,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.06353759877120169,-0.9364624012287983,True,False
20260717_201832,51,2.1285230829604096,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.1285230829604096,1.1285230829604096,True,True
20260717_201832,102,1.9216155546031288,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.9216155546031288,0.9216155546031288,True,True
20260717_201832,153,0.17465876044786555,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.17465876044786555,-0.8253412395521345,True,False
20260717_201832,204,-0.23816687718003493,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.23816687718003493,-0.7618331228199651,True,False
20260717_201832,260,2.9060604063557705,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.9060604063557705,1.9060604063557705,True,True
20260717_201832,311,-1.0001563736561359,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.0001563736561359,-2.000156373656136,False,False
20260717_201832,362,-1.920962703952922,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.920962703952922,-2.920962703952922,False,False
20260717_201832,413,1.0162416050896184,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.0162416050896184,0.01624160508961836,True,True
20260717_201832,464,-1.0002611793080707,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.0002611793080707,-2.0002611793080707,False,False
20260717_201832,515,-1.0321187412909438,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.0321187412909438,0.03211874129094383,True,True
20260717_201832,566,1.5880388910716192,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.5880388910716192,0.5880388910716192,True,True
20260717_201832,617,0.0,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.0,-1.0,False,False
20260717_201832,708,-1.0955763326936374,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.0955763326936374,0.09557633269363741,True,True
20260717_201832,759,-2.9536163141252736,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.9536163141252736,1.9536163141252736,True,True
20260717_201832,810,0.7306800645845435,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.7306800645845435,-0.2693199354154565,True,False
20260717_201832,861,-1.9375151368361543,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.9375151368361543,-2.9375151368361543,False,False
20260717_201832,912,3.7010533706194337,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-3.7010533706194337,-4.701053370619434,False,False
20260717_201832,963,-2.8266149618438874,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.8266149618438874,1.8266149618438874,True,True
20260717_201832,1015,-0.7942174615060971,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.7942174615060971,-0.20578253849390293,True,False
20260717_201832,1066,-3.3200926766541183,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.3200926766541183,2.3200926766541183,True,True
20260717_201832,1117,-0.31781773629502297,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.31781773629502297,-0.682182263704977,True,False
20260717_201832,1168,0.7468954179556953,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.7468954179556953,-1.7468954179556953,False,False
20260717_201832,1219,2.5742132163619758,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.5742132163619758,1.5742132163619758,True,True
20260717_201832,1271,1.0961419773924952,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.0961419773924952,0.09614197739249519,True,True
20260717_201832,1347,2.3032342969053765,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.3032342969053765,-3.3032342969053765,False,False
20260717_201832,1398,3.525519120781695,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.525519120781695,2.525519120781695,True,True
20260717_201832,1449,-2.270142153761867,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.270142153761867,1.2701421537618671,True,True
20260717_201832,1500,1.6831448131737758,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.6831448131737758,0.6831448131737758,True,True
20260717_201832,1551,-3.5879878611699834,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.5879878611699834,2.5879878611699834,True,True
20260717_201832,1602,0.30175326588333107,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.30175326588333107,-0.6982467341166689,True,False
20260717_201832,1653,2.5251221865341122,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.5251221865341122,1.5251221865341122,True,True
20260717_201832,1704,0.5715623896063171,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.5715623896063171,-0.4284376103936829,True,False
20260717_201832,1756,3.0640343489363175,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.0640343489363175,2.0640343489363175,True,True
20260717_201832,1807,0.5078708071892812,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.5078708071892812,-0.49212919281071876,True,False
20260717_201832,1858,-0.9522094035441242,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.9522094035441242,-0.0477905964558758,True,False
20260717_201832,1909,1.4762057068851142,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.4762057068851142,-2.476205706885114,False,False
20260717_201832,1960,-0.20632087816552236,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.20632087816552236,-1.2063208781655224,False,False
20260717_201832,2011,-1.8251838872762605,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.8251838872762605,-2.8251838872762605,False,False
20260717_201832,2062,0.6667105849045285,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.6667105849045285,-1.6667105849045285,False,False
20260717_201832,2113,2.475925198490714,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.475925198490714,1.4759251984907138,True,True
20260717_201832,2164,1.4280648055797762,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.4280648055797762,0.4280648055797762,True,True
20260717_201832,2215,1.5865121086577894,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.5865121086577894,0.5865121086577894,True,True
20260717_201832,2278,1.1738085248635954,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.1738085248635954,0.17380852486359544,True,True
20260717_201832,2329,4.218870563941213,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-4.218870563941213,-5.218870563941213,False,False
20260717_201832,2380,0.01585372717105571,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.01585372717105571,-0.9841462728289443,True,False
20260717_201832,2431,-1.0621980365188577,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.0621980365188577,0.06219803651885769,True,True
20260717_201832,2526,2.442209628807923,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.442209628807923,1.4422096288079231,True,True
20260717_201832,2584,5.501557321232475,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,5.501557321232475,4.501557321232475,True,True
20260717_201832,2635,-2.7413431789280462,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.7413431789280462,1.7413431789280462,True,True
20260717_201832,2686,-2.3141378766511345,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.3141378766511345,1.3141378766511345,True,True
20260717_201832,2737,1.8866174613574316,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.8866174613574316,-2.8866174613574316,False,False
20260717_201832,2788,-3.4557892792863587,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.4557892792863587,2.4557892792863587,True,True
20260717_201832,2839,2.2360526217712895,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.2360526217712895,-3.2360526217712895,False,False
20260717_202347,0,2.093100142950277,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.093100142950277,-3.093100142950277,False,False
20260717_202347,51,0.04756050290488645,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.04756050290488645,-0.9524394970951136,True,False
20260717_202347,102,1.0621795130938416,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.0621795130938416,-2.0621795130938416,False,False
20260717_202347,153,-1.2839910881512484,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.2839910881512484,-2.2839910881512484,False,False
20260717_202347,204,-3.789052808138571,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-3.789052808138571,-4.789052808138571,False,False
20260717_202347,311,1.363705918404623,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.363705918404623,0.36370591840462296,True,True
20260717_202347,364,2.267248329488325,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.267248329488325,1.267248329488325,True,True
20260717_202347,415,0.39628223855059375,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.39628223855059375,-1.3962822385505937,False,False
20260717_202347,498,-1.9020944437442289,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.9020944437442289,0.9020944437442289,True,True
20260717_202347,561,1.2841844754785114,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.2841844754785114,-2.2841844754785114,False,False
20260717_202347,612,2.9009331334894917,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.9009331334894917,-3.9009331334894917,False,False
20260717_202347,663,0.33279742383207633,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.33279742383207633,-0.6672025761679237,True,False
20260717_202347,715,1.1250955736996637,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.1250955736996637,0.12509557369966373,True,True
20260717_202347,766,-1.9964238661385192,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.9964238661385192,0.9964238661385192,True,True
20260717_202347,819,0.6656075055166966,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.6656075055166966,-0.33439249448330344,True,False
20260717_202347,870,3.59721065630092,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-3.59721065630092,-4.59721065630092,False,False
20260717_202347,921,0.1267283569750255,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.1267283569750255,-0.8732716430249745,True,False
20260717_202347,972,1.536561855723928,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.536561855723928,0.536561855723928,True,True
20260717_202347,1023,0.20589933264814064,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.20589933264814064,-0.7941006673518594,True,False
20260717_202347,1144,-1.4254682069114732,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.4254682069114732,0.42546820691147325,True,True
20260717_202347,1195,0.49106460429992893,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.49106460429992893,-1.491064604299929,False,False
20260717_202347,1273,0.0,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.0,-1.0,False,False
20260717_202347,1335,0.0,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.0,-1.0,False,False
20260717_202347,1498,3.247527324774513,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.247527324774513,2.247527324774513,True,True
20260717_202347,1550,0.19002721348027052,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.19002721348027052,-0.8099727865197295,True,False
20260717_202347,1601,-1.9160713253596473,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.9160713253596473,0.9160713253596473,True,True
20260717_202347,1652,-2.3123969023386426,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.3123969023386426,1.3123969023386426,True,True
20260717_202347,1703,0.0,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.0,-1.0,False,False
20260717_202347,1762,1.4098105388882232,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.4098105388882232,0.40981053888822316,True,True
20260717_202347,1813,0.8869467570615797,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.8869467570615797,-0.11305324293842034,True,False
20260717_202347,1864,2.3597026141208843,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.3597026141208843,1.3597026141208843,True,True
20260717_202347,1915,-0.4749958239946839,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.4749958239946839,-0.5250041760053161,True,False
20260717_202347,1966,-0.5541881183646069,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.5541881183646069,-0.4458118816353931,True,False
20260717_202347,2017,0.063339295144349,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.063339295144349,-0.936660704855651,True,False
20260717_202347,2068,0.0,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.0,-1.0,False,False
20260717_202347,2119,2.8027460577484398,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.8027460577484398,-3.8027460577484398,False,False
20260717_202347,2170,2.168694343109845,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.168694343109845,1.1686943431098449,True,True
20260717_202347,2221,2.358081850761806,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.358081850761806,1.3580818507618062,True,True
20260717_202347,2272,-2.3100589618818557,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.3100589618818557,-3.3100589618818557,False,False
20260717_202347,2323,-0.015825977550676384,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.015825977550676384,-0.9841740224493236,True,False
20260717_202347,2374,0.39565006492603416,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.39565006492603416,-0.6043499350739658,True,False
20260717_202347,2448,-1.1078201817937838,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.1078201817937838,0.10782018179378383,True,True
20260717_202347,2499,1.3928425304454706,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.3928425304454706,0.3928425304454706,True,True
20260717_202347,2550,1.7249851437628472,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.7249851437628472,0.7249851437628472,True,True
20260717_202347,2601,0.0,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.0,-1.0,False,False
20260717_202347,2656,0.5853851478287986,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.5853851478287986,-0.4146148521712014,True,False
20260717_202347,2718,-1.4080061762422602,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.4080061762422602,0.4080061762422602,True,True
20260717_202347,2769,-2.8796989923429717,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,2.8796989923429717,1.8796989923429717,True,True
20260717_202902,0,0.047472222814981535,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.047472222814981535,-0.9525277771850185,True,False
20260717_202902,156,1.787840312634792,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.787840312634792,0.7878403126347919,True,True
20260717_202902,207,1.3762327763267024,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.3762327763267024,-2.3762327763267024,False,False
20260717_202902,276,-1.7398194858198046,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-1.7398194858198046,-2.7398194858198046,False,False
20260717_202902,327,-0.9807961691998823,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.9807961691998823,-0.01920383080011767,True,False
20260717_202902,378,3.702077672438353,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,3.702077672438353,2.702077672438353,True,True
20260717_202902,429,1.4075341030483912,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.4075341030483912,0.4075341030483912,True,True
20260717_202902,483,-0.1106875992740175,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.1106875992740175,-1.1106875992740175,False,False
20260717_202902,534,1.5180181640350732,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.5180181640350732,0.5180181640350732,True,True
20260717_202902,613,0.0,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.0,-1.0,False,False
20260717_202902,664,-0.8694889223159752,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.8694889223159752,-1.8694889223159752,False,False
20260717_202902,715,-1.643997157780852,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.643997157780852,0.6439971577808521,True,True
20260717_202902,773,-0.03162342821605435,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.03162342821605435,-0.9683765717839456,True,False
20260717_202902,828,0.6639208795999885,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.6639208795999885,-0.33607912040001153,True,False
20260717_202902,879,-0.4109713545064064,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.4109713545064064,-1.4109713545064064,False,False
20260717_202902,930,-0.11065068133198075,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.11065068133198075,-0.8893493186680193,True,False
20260717_202902,985,-1.8020453214384613,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.8020453214384613,0.8020453214384613,True,True
20260717_202902,1036,0.12648211345167581,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.12648211345167581,-1.1264821134516758,False,False
20260717_202902,1087,-1.7074869349575916,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,1.7074869349575916,0.7074869349575916,True,True
20260717_202902,1144,-4.554076095765192,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,4.554076095765192,3.5540760957651916,True,True
20260717_202902,1195,-0.9650196207466877,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,0.9650196207466877,-0.03498037925331232,True,False
20260717_202902,1246,-0.1740367264968512,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.1740367264968512,-1.1740367264968512,False,False
20260717_202902,1298,4.999687519531282,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,4.999687519531282,3.9996875195312818,True,True
20260717_202902,1349,0.2372184710952574,-1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-0.2372184710952574,-1.2372184710952574,False,False
20260717_202902,1400,-2.2772433020978866,1,fold_3_tue_wed_thu_to_fri,direct_multiclass_base,-2.2772433020978866,-3.2772433020978866,False,False
